objectid,zone_id,label,globalid,shape_Length,shape_Area
1522,US-CA-XSD-SDC-0294,SDC-0294,{303AE91F-09F5-487A-9480-F311AF4EC8A4},28915.533637893822743,27111425.991004664450884
1523,US-CA-XSD-SDC-0361,SDC-0361,{274F6283-775D-4DEA-A7D3-7B8A3AB1A3EA},30635.016660529039655,30742616.710615810006857
1524,US-CA-XSD-SDC-0157,SDC-0157,{6E7FFCAC-2F05-450E-B5A7-FFBFB0BC2916},16292.385057199653602,9890122.232846597209573
1525,US-CA-XSD-SDC-0326,SDC-0326,{9ED30B9B-B79D-481A-A30D-0B545B4F9713},31060.658115216134320,50475047.031133890151978
1526,US-CA-XSD-SDC-0318,SDC-0318,{70960ED2-9B77-4648-AEB7-DD033990EBE1},16807.497195749961975,16073137.687648385763168
1527,US-CA-XSD-SDC-0219,SDC-0219,{8579E16C-DBB7-4602-B068-A8311081F894},79681.888442009207211,155116553.410359084606171
1528,US-CA-XSD-SDC-0329,SDC-0329,{0DE19F89-A4B5-4F96-9CE7-8E0F9A9FAF7F},27343.919640324238571,26152345.755268558859825
1529,US-CA-XSD-SDC-0317,SDC-0317,{091E3C90-23D5-4716-95C8-714B96163770},21551.318452894203801,17541777.832224112004042
1530,US-CA-XSD-SDC-0335,SDC-0335,{D9ACF773-09A8-4D37-AC50-29597833618D},22695.600777947493043,22596716.279326274991035
1531,US-CA-XSD-SDC-0398,SDC-0398,{DA21A01C-2941-4D8C-91B9-586279AB7621},12186.985109751360142,7986198.435653375461698
1532,US-CA-XSD-SDC-0357,SDC-0357,{406F182D-14AC-4B86-AD7A-DB4C5A24DA72},62590.209005164295377,84485362.240302190184593
1533,US-CA-XSD-SDC-0390,SDC-0390,{E66389E3-3D43-43D0-A657-8F9703550F13},22846.184622979078995,30706124.536621686071157
1534,US-CA-XSD-SDC-0396,SDC-0396,{514E5D90-EF47-42FB-AD31-374E9690FC82},21600.393645576601557,22106888.618937447667122
1535,US-CA-XSD-SDC-0367,SDC-0367,{4CF26E7E-AC83-4BB9-9B22-D9044BA66360},60319.415536923363106,234810967.546461224555969
1536,US-CA-XSD-SDC-0348,SDC-0348,{2F807662-B5BE-4347-830F-2252CAB5D10E},31390.109731747746991,51539499.415702119469643
1537,US-CA-XSD-SDC-0300,SDC-0300,{B5021924-2C7C-4837-966E-DA4E51A3F125},33704.286211685597664,66487833.604747414588928
1538,US-CA-XSD-SDC-0327,SDC-0327,{ABED4C17-7222-49DA-BD71-1C30DF773CE0},26001.255379287307733,25677891.852801639586687
1539,US-CA-XSD-SDC-0363,SDC-0363,{F1411057-61A6-4094-8EC5-374121921AA6},50309.092810603564430,76354658.078705817461014
1540,US-CA-XSD-SDC-0359,SDC-0359,{51E4C5E2-4A5F-433D-B28E-40F7D95F035F},39192.895637905668991,57592208.333853013813496
1541,US-CA-XSD-SDC-0328,SDC-0328,{7FF6B4B0-4EEC-4FE8-910D-63D471C09D37},28768.634737930056872,20835707.371133133769035
1542,US-CA-XSD-SDC-0383,SDC-0383,{640525F8-C74C-4CD0-9753-5A7B86F0FD27},9695.282208201244430,4325666.474762173369527
1543,US-CA-XSD-SDC-0369,SDC-0369,{3A1AC66C-5D17-43FC-A9FC-8C09B9D83D9B},54224.030314101393742,74314381.780819326639175
1544,US-CA-XSD-SDC-0301,SDC-0301,{5FACC75F-D5EF-4451-BE4E-F00B0FD7E3B9},36888.929379796456487,52985398.092487014830112
1545,US-CA-XSD-SDC-0330,SDC-0330,{573E0F61-8F43-4465-BE63-AAF436263601},16806.833921647139505,13802506.641345065087080
1546,US-CA-XSD-SDC-0393,SDC-0393,{984D1757-ECBF-413C-8453-D015CC1D611A},22938.023030059797748,19784784.665671624243259
1547,US-CA-XSD-SDC-0333,SDC-0333,{B96F715F-F425-4DC4-AE3F-481697A47F80},33121.934725418374001,48847517.330611571669579
1548,US-CA-XSD-SDC-0351,SDC-0351,{B5ED51BE-172C-445A-BA89-B0369BAAB0D7},39496.910886163124815,87781024.938838347792625
1549,US-CA-XSD-SDC-0323,SDC-0323,{8DFDC4A9-6074-43F3-A090-775849F93CAE},25311.221420278165169,23112498.042417563498020
1550,US-CA-XSD-SDC-0325,SDC-0325,{7671731E-432E-4A1E-91B9-F0525A86B3C1},19636.085240059219359,18821650.441966537386179
1551,US-CA-XSD-SDC-0307,SDC-0307,{91E4BF85-9785-4B82-A16D-D33F23AD2EBA},43005.847427931192215,77072827.905574545264244
1552,US-CA-XSD-SDC-0336,SDC-0336,{8C38253C-03BD-4E6E-8209-1E16CE9E5A6B},35386.048830793857633,30523088.862839542329311
1553,US-CA-XSD-SDC-0337,SDC-0337,{59F9BE90-2720-45A2-AAB5-AA6988F380B9},18552.654237241680676,19604793.059662986546755
1554,US-CA-XSD-SDC-0306,SDC-0306,{C8E2370C-1CF4-4877-AB37-75AD8089A7C6},33275.617195988357707,24324915.421146985143423
1555,US-CA-XSD-SDC-0355,SDC-0355,{0CA2D170-E64C-45F5-9F80-B021A47C81F1},22699.610694167957263,20918932.422792542725801
1556,US-CA-XSD-SDC-0305,SDC-0305,{9C87F07C-4EEA-4DA5-8DFD-303CB381C2E2},40355.317232095832878,63588288.178681097924709
1557,US-CA-XSD-SDC-0341,SDC-0341,{0FF72FAF-9F8B-44BE-934F-DD4CC5FA0E14},16169.494317413960744,14377868.112422401085496
1558,US-CA-XSD-SDC-0322,SDC-0322,{5668A175-E850-4860-BB06-0B78F5AB61AA},29333.327803168602259,39735281.039193727076054
1559,US-CA-XSD-SDC-0313,SDC-0313,{6A7B7A45-5178-4988-93FA-D79A536AF692},51787.104882955063658,74408009.755024418234825
1560,US-CA-XSD-SDC-0372,SDC-0372,{56B99BD5-5B86-4A65-97B4-79E69B2960F0},34698.756580304638192,34430815.636575087904930
1561,US-CA-XSD-SDC-0370,SDC-0370,{839FEF93-4380-4A54-89F4-066AB6FA7B90},59107.136020205871318,139557194.732628375291824
1562,US-CA-XSD-SDC-0358,SDC-0358,{FE892584-2BFF-4C5E-9D6D-16E7429A07BF},74268.103496145486133,219841049.302422255277634
1563,US-CA-XSD-SDC-0345,SDC-0345,{06921D56-0F18-445E-92C7-ABA31A8F3FC2},34911.822738141323498,38850814.179658807814121
1564,US-CA-XSD-SDC-0334,SDC-0334,{9DBA3473-6B0D-4686-89F2-6480AE22624C},23508.105554432240751,23390237.503463339060545
1565,US-CA-XSD-SDC-0382,SDC-0382,{87044A57-6B73-4624-9F89-C6BB2E7B57A1},41931.375580459476623,55468641.622854806482792
1566,US-CA-XSD-SDC-0381,SDC-0381,{EE8F975C-38DC-4D27-AC25-286D3E51F417},41279.333818148421415,58605965.958265982568264
1567,US-CA-XSD-SDC-0360,SDC-0360,{A2C95CBD-6D5A-4869-BD90-DFADF86010E9},44747.992909347536624,72525838.382879719138145
1568,US-CA-XSD-SDC-0374,SDC-0374,{2FDB8001-B225-478E-8835-07AAEA012745},14727.623477124043347,10265301.535212144255638
1569,US-CA-XSD-SDC-0371,SDC-0371,{8BD5DC3C-BD6D-488A-AF10-3E8901BA503D},44385.287857943600102,92996502.074258968234062
1570,US-CA-XSD-SDC-0380,SDC-0380,{490DF0AA-BB99-41DE-987F-A6B7E5C5B08A},20773.433537610922940,19780652.353801235556602
1571,US-CA-XSD-SDC-0340,SDC-0340,{D9598BA5-4702-4676-8B22-5DD7A07C3ED8},15060.634700553373477,10939631.245132798328996
1572,US-CA-XSD-SDC-0376,SDC-0376,{E7FB53BA-E106-48DC-8517-C36109BD2EDD},22707.898302174904529,23040560.864574749022722
1573,US-CA-XSD-SDC-0316,SDC-0316,{830FD80A-BC51-4531-9073-6501F0ADB113},39886.855224776401883,78913195.166736692190170
1574,US-CA-XSD-SDC-0392,SDC-0392,{6FB1CD54-34FC-49FD-95D0-19BE39E84E8B},19760.891532513218408,16519993.373298870399594
1575,US-CA-XSD-SDC-0364,SDC-0364,{D1C6929B-7B9A-480B-ABF5-F033505BCEF5},58918.588298424998356,97774709.387510329484940
1576,US-CA-XSD-SDC-0384,SDC-0384,{8FB7E6F8-4EBC-41FC-917A-A37999023CE2},22686.360549256922241,26592282.558941062539816
1577,US-CA-XSD-SDC-0338,SDC-0338,{7E74D89D-3DEA-48B2-9342-E2AD605F8869},20713.824175512127113,11774729.029366157948971
1578,US-CA-XSD-SDC-0378,SDC-0378,{09C5B929-4DD8-431B-BF4A-8BBF966AC2D6},20771.946389440654457,13349587.691681990399957
1579,US-CA-XSD-SDC-0395,SDC-0395,{86EBA0E5-C15E-4C88-9D40-D0889A0790CD},21419.847233126023639,20227712.823637150228024
1580,US-CA-XSD-SDC-0314,SDC-0314,{1AA05FBF-FA9E-4554-8361-9804A2CD7637},70817.404532073967857,136349172.596539169549942
1581,US-CA-XSD-SDC-0386,SDC-0386,{AD3311B0-AFE8-44AF-B23A-E6A554D50710},9926.041130713851089,2264151.223383576143533
1582,US-CA-XSD-SDC-0321,SDC-0321,{C0524D2A-FCF6-4BCA-BF92-EABCF8B86FB2},44905.075576670817100,34886057.858833767473698
1583,US-CA-XSD-SDC-0332,SDC-0332,{881B213D-11C6-4CE4-B5C9-03A719FA394D},20262.308271677447920,14815536.297851270064712
1584,US-CA-XSD-SDC-0368,SDC-0368,{2ACEC35E-0F41-411A-AD13-BE1DDC3E9A65},62706.392646377105848,153242255.974177032709122
1585,US-CA-XSD-SDC-0394,SDC-0394,{9C697FDA-59DB-4ED3-BB30-1ECDAD1D70CD},24332.852036182190204,15855143.541902132332325
1586,US-CA-XSD-SDC-0379,SDC-0379,{46089554-11AB-4744-9A92-9FE472E2C353},26567.454926903326850,28790116.902518250048161
1587,US-CA-XSD-SDC-0391,SDC-0391,{5EAAA7FC-4EC3-452A-9C1C-2F67AA05E3A9},17254.862994051338319,14241336.356878694146872
1588,US-CA-XSD-SDC-0387,SDC-0387,{8A647D66-247D-4C9F-B45F-FAE06F02C82A},24751.391853296896443,15830218.362983204424381
1589,US-CA-XSD-SDC-0252,SDC-0252,{ABB6CEB7-B835-4D4F-B03E-2D1DB88B1118},44088.163345466389728,74624491.806352242827415
1590,US-CA-XSD-SDC-0247,SDC-0247,{A071A3E1-6820-42CE-976F-B488F5CCE415},25091.358926899061771,33322102.628057427704334
1591,US-CA-XSD-SDC-0249,SDC-0249,{F2027352-8CEE-49CF-87C7-952059C72DA4},32100.703743304191448,47458322.916521206498146
1592,US-CA-XSD-SDC-0243,SDC-0243,{799D2BBA-9563-41C8-8B3C-6B4B04C43BB0},35015.588889055601612,40656456.959943309426308
1593,US-CA-XSD-SDC-0261,SDC-0261,{C173FED3-E370-4181-B99E-842C1AECB63A},28843.992458333552349,21380353.398361690342426
1594,US-CA-XSD-SDC-0259,SDC-0259,{E6328F46-8FF9-477E-852A-5F7837AEAD09},24719.268691505651077,19856161.372663278132677
1595,US-CA-XSD-SDC-0241,SDC-0241,{372E99F4-FCA3-407F-9BDA-41C69A88585B},29772.934590474174911,37590060.851608701050282
1596,US-CA-XSD-SDC-0245,SDC-0245,{BF81B4D1-46FE-40C0-AE7B-F122C348D795},62978.220703004095412,92706296.492155954241753
1597,US-CA-XSD-SDC-0239,SDC-0239,{DF1B1D99-C935-4685-92BB-AFB73655328E},43684.312693917650904,62824817.375864744186401
1598,US-CA-XSD-SDC-0278,SDC-0278,{A553EBA6-EBC3-4303-B9A9-D1FCE414807A},18684.599834565629862,18656955.169023986905813
1599,US-CA-XSD-SDC-0272,SDC-0272,{356FB28C-C516-471A-8732-421E13A12E52},59442.991492125816876,141107532.487768739461899
1600,US-CA-XSD-SDC-0221,SDC-0221,{519DBA36-1436-4750-947E-73DFE5E35169},63593.418128519770107,154576361.175947785377502
1601,US-CA-XSD-SDC-0262,SDC-0262,{9828C853-656D-4965-8F44-C4E78506FAFD},34611.366687084926525,46118422.485883235931396
1602,US-CA-XSD-SDC-0235,SDC-0235,{DC017A16-C5E8-41BB-A46D-A26E8727A450},34568.824175869180181,29777859.266092278063297
1603,US-CA-XSD-SDC-0122,SDC-0122,{74CCAD01-0183-4265-BB87-30EC30FC19D7},51599.304878247858142,69502557.452929958701134
1604,US-CA-XSD-SDC-0282,SDC-0282,{B78460C3-175B-47AB-817B-3B02AE721D34},17028.275577189699106,11341625.196374367922544
1605,US-CA-XSD-SDC-0287,SDC-0287,{2D041C1D-F235-434D-9B92-48638C452690},17162.376864351452241,14331772.883638489991426
1606,US-CA-XSD-SDC-0279,SDC-0279,{17EF6B50-6DA2-4572-9982-E041E7E6A906},19646.559199239258305,14893170.460797620937228
1607,US-CA-XSD-SDC-0201,SDC-0201,{3D51CB74-31CF-4B48-A87E-AC014358A849},38217.070260848289763,60429072.837735421955585
1608,US-CA-XSD-SDC-0231,SDC-0231,{45D39A84-3D9B-4739-8CE2-FEA296474223},19915.861660645430675,16403848.270674293860793
1609,US-CA-XSD-SDC-0220,SDC-0220,{B6F0EFAD-924B-456C-A932-20F316AB8C0C},37033.774834417388774,61040903.142608508467674
1610,US-CA-XSD-SDC-0293,SDC-0293,{24CE4665-5904-412D-98C5-CF5C7903CD1B},32916.558732200326631,61189431.847371578216553
1611,US-CA-XSD-SDC-0265,SDC-0265,{EF4DF1F6-8E97-48E8-B2E0-C971C092062B},67515.513035296113230,161639418.465317010879517
1612,US-CA-XSD-SDC-0253,SDC-0253,{31C1E9C4-FB7C-44E6-9F55-6F64C2F3AA13},39648.638684038531210,60482130.984444238245487
1613,US-CA-XSD-SDC-0209,SDC-0209,{FF60DCCC-5D02-4AED-A720-FD2D4B0663AA},29766.553894181673968,38448755.230640381574631
1614,US-CA-XSD-SDC-0275,SDC-0275,{8F9E818D-6848-4593-A021-69FB3DAAF16E},19142.610501476901845,7770874.953284085728228
1615,US-CA-XSD-SDC-0246,SDC-0246,{3E0DA1E7-C847-40D5-8987-77537901BA1E},42072.954249579663156,60073570.967498220503330
1616,US-CA-XSD-SDC-0286,SDC-0286,{905944A0-ED0C-45E7-AF41-752552BC272D},33785.881780872907257,34995300.498908236622810
1617,US-CA-XSD-SDC-0277,SDC-0277,{39110963-DFC8-4AEF-B144-D49F917446F8},21493.921213116653234,23917342.346797533333302
1618,US-CA-XSD-SDC-0285,SDC-0285,{3EDF3AED-8D56-4D44-8845-3BF9B0D85D33},14278.127248261751447,6188382.052669985219836
1619,US-CA-XSD-SDC-0260,SDC-0260,{BAAF7FDC-1D4D-48B5-BD7F-EA501F1DB4A8},42018.235717466843198,59001492.795585364103317
1620,US-CA-XSD-SDC-0296,SDC-0296,{F4189990-5D89-41FD-826F-D5375858356E},36329.072588301642099,52028258.241869799792767
1621,US-CA-XSD-SDC-0297,SDC-0297,{6B109779-4A39-4681-B2D9-E23D56BE5AD4},34346.048346987357945,27158147.012602996081114
1622,US-CA-XSD-SDC-0232,SDC-0232,{B12E7913-4456-43ED-8DF5-C20B242CEF8A},13804.469370116354185,7386424.439399881288409
1623,US-CA-XSD-SDC-0299,SDC-0299,{10A55B43-66AB-460F-BF60-025EEEC2DCE5},23209.674969967356446,17283660.372111666947603
1624,US-CA-XSD-SDC-0208,SDC-0208,{21676EA3-03BC-4559-A779-C21B3CF08361},32959.140600372200424,32244245.241524428129196
1625,US-CA-XSD-SDC-0280,SDC-0280,{92CDFE3F-FB9F-4D7C-BF45-B69AD5968DE2},14545.193950171607867,9180812.017370050773025
1626,US-CA-XSD-SDC-0273,SDC-0273,{11C4422D-3B6A-4558-91EF-BAB550EF9399},44618.125598315986281,115485537.470703423023224
1627,US-CA-XSD-SDC-0234,SDC-0234,{0E8766B3-42E5-460E-B2FB-86A399A8C8BA},26918.881662902997050,37042802.151337139308453
1628,US-CA-XSD-SDC-0289,SDC-0289,{C7C8DC39-41D3-4508-854F-681799476C61},25819.622151026200299,19220654.802361048758030
1629,US-CA-XSD-SDC-0204,SDC-0204,{FDB33162-2D45-4A1E-9EF2-DD63F0EB6747},39321.028994662352488,52455330.618541918694973
1630,US-CA-XSD-SDC-1961,SDC-1961,{8A7B7E8F-9E24-48F1-8A8B-C26F640D78CE},56722.081662060314557,171837163.922835886478424
1631,US-CA-XSD-SDC-1188,SDC-1188,{DE793D7E-12CD-4277-B896-9C8B5B17517F},82817.735345968612819,206236208.598845094442368
1632,US-CA-XSD-SDC-0375,SDC-0375,{B6BAFF04-3936-4C4C-A62E-FCDEF530FDB4},35901.995362649846356,44375232.140788510441780
1633,US-CA-XSD-SDC-0181,SDC-0181,{B025E905-E593-44BA-9975-85F1D7FE7293},58670.450147885261686,73565323.886524379253387
1634,US-CA-XSD-SDC-1258,SDC-1258,{79E4DFA3-AB35-49C2-B845-5351118397C5},8959.781256000060239,3849514.675131582189351
1635,US-CA-XSD-SDC-2190,SDC-2190,{706CA4DD-D7CA-493D-921B-8EA1BA102841},29555.908874098277010,41200987.298097878694534
1636,US-CA-XSD-SDC-1581,SDC-1581,{A90DFE89-C035-4775-A0AE-887A66F7B252},6442.335734413172759,2482842.475631257984787
1637,US-CA-XSD-SDC-0251,SDC-0251,{0A318BB5-14EC-4BBA-B644-F402AF019760},33514.972795080320793,39571748.754202663898468
1638,US-CA-XSD-SDC-2066,SDC-2066,{65A343EF-86CE-4F3B-AB0F-10E525742345},13386.799759409235776,10724541.886773867532611
1639,US-CA-XSD-SDC-2423,SDC-2423,{875BDD86-B181-4CF0-B6A0-5409917DE7B2},4006.110073492111951,810938.572065702523105
1640,US-CA-XSD-SDC-0689,SDC-0689,{C3576BB6-981D-41C7-93DC-E9C22E4C8686},11459.826624336845271,6505679.026641066186130
1641,US-CA-XSD-SDC-0623,SDC-0623,{0AFC4A62-62AF-4235-B3A5-E11AA2B27988},13711.390319840435041,5251360.361642424017191
1642,US-CA-XSD-SDC-2026,SDC-2026,{F7BFA09C-AA42-4115-8454-85D83DA81EC2},40933.890015682831290,61058080.644693925976753
1643,US-CA-XSD-SDC-0740,SDC-0740,{10616D2D-3EED-4A60-9518-653E9FA1612F},42728.512364225978672,53681911.340230785310268
1644,US-CA-XSD-SDC-1424,SDC-1424,{863F41E4-61DF-4208-8F0C-4F4187CFEB33},29857.266321851700923,49037302.762680776417255
1645,US-CA-XSD-SDC-0962,SDC-0962,{63274818-CD44-4050-A310-9E280FE75681},36655.766535798968107,55905296.717116199433804
1646,US-CA-XSD-SDC-2040,SDC-2040,{5A5B3ED5-ECF0-453A-895F-560F7835AA75},13351.673333909107896,10433759.138137737289071
1647,US-CA-XSD-SDC-0041,SDC-0041,{8D259372-0606-4213-AF07-F235E1B9206E},43274.690237426548265,81613838.923249244689941
1648,US-CA-XSD-SDC-0762,SDC-0762,{0CE7A9AD-718C-463B-8B6F-BCA9012EF755},28130.975100231149554,20026505.991873528808355
1649,US-CA-XSD-SDC-1929,SDC-1929,{A5E2559B-3BBA-4451-8B34-632E2A5B835B},11119.446204273464900,7715515.250535251572728
1650,US-CA-XSD-SDC-2389,SDC-2389,{99D80868-031C-473B-9CAE-20D959585231},115110.592312888955348,396293574.089178383350372
1651,US-CA-XSD-SDC-0604,SDC-0604,{E050482B-E5F4-48EF-BDDB-843F7AF658E6},31370.479883048868942,39834380.733541175723076
1652,US-CA-XSD-SDC-1383,SDC-1383,{5C9E4320-E135-443D-B495-D4B18C4443F3},75514.674839324448840,161569964.506930619478226
1653,US-CA-XSD-SDC-2407,SDC-2407,{A8D196AB-4B92-478D-9264-0D9983057AD9},20344.024677015444468,25566048.858010072261095
1654,US-CA-XSD-SDC-0593,SDC-0593,{668DD06B-6A4C-4EB3-B4BF-1F03B06E7892},29728.832877166241815,36326785.967722006142139
1655,US-CA-XSD-SDC-1433,SDC-1433,{910F7DDE-879B-4AF5-8058-937472CB3FC8},32608.898332715772995,53933119.455858469009399
1656,US-CA-XSD-SDC-2181,SDC-2181,{8C75FB62-04E0-41A5-BFFD-6896901B4D25},94563.298920742570772,102908744.619533509016037
1657,US-CA-XSD-SDC-0154,SDC-0154,{F06CEBBB-CF54-4BB2-B657-CD86E4278805},12382.421224992289353,4992867.045933064073324
1658,US-CA-XSD-SDC-0973,SDC-0973,{EB181056-8AA7-4257-8571-C44E7A3C3BFB},16501.934375920700404,7459151.806981967762113
1659,US-CA-XSD-SDC-0412,SDC-0412,{042B6667-5E15-431F-B0C9-AD84D8623F71},28824.197795584306732,41239633.987196333706379
1660,US-CA-XSD-SDC-0961,SDC-0961,{E7DE25D3-AC74-422E-B01A-F089248ADAD6},34049.215948163713620,53096269.231077618896961
1661,US-CA-XSD-SDC-0638,SDC-0638,{4E41182A-2633-4721-9888-CB51F6F511C3},26757.557761412666878,21620895.891225419938564
1662,US-CA-XSD-SDC-0656,SDC-0656,{A681BBD8-332F-4972-933F-0DBF88F4F647},16066.844095732021742,9181553.232858564704657
1663,US-CA-XSD-SDC-0669,SDC-0669,{3241D2E0-4336-49FA-95C2-4D7BF8F5C2A9},43818.670605913299369,45206752.721577294170856
1664,US-CA-XSD-SDC-0687,SDC-0687,{3DFF43BC-3916-4BBE-B207-8F9D94FF5DD0},51453.132291552188690,114356133.626764610409737
1665,US-CA-XSD-SDC-0661,SDC-0661,{3843FD5C-914A-4037-9375-F7C718D6EDAC},13701.602069423443027,4969221.066808992996812
1666,US-CA-XSD-SDC-0628,SDC-0628,{6B7B569D-AC6A-4020-97B0-28BD6F093E01},12966.998720086665344,7399241.303218445740640
1667,US-CA-XSD-SDC-0622,SDC-0622,{19AB1EA8-E6C2-4B37-B967-0CAFB0D5AC17},9822.472684776079404,4493292.793496491387486
1668,US-CA-XSD-SDC-0613,SDC-0613,{D98DA3F5-36ED-4C35-BED0-73346E396E13},68025.816485056886449,162225703.710514038801193
1669,US-CA-XSD-SDC-0684,SDC-0684,{249A2346-17FB-4346-BAC4-902F82456151},39229.204392591447686,68028018.897813454270363
1670,US-CA-XSD-SDC-0653,SDC-0653,{5C0A4EF5-3274-4BDF-AAC3-A6FB17EE7811},19660.788255461957306,17843813.558271706104279
1671,US-CA-XSD-SDC-0641,SDC-0641,{210FD94C-CE63-47B0-91A4-E5AB0F450EF9},19767.584947036626545,15662193.787749253213406
1672,US-CA-XSD-SDC-0674,SDC-0674,{B78BB738-A44E-4DE2-B493-244E85392BAD},50735.461954450081976,69365302.135593324899673
1673,US-CA-XSD-SDC-0665,SDC-0665,{8A71CC3F-EE35-4189-92B1-58253FFDE961},48893.242193658617907,78333618.819874927401543
1674,US-CA-XSD-SDC-0682,SDC-0682,{A8F30EDF-5C57-454D-8279-B8B91A5BD0D9},44111.048997324076481,59847394.277244128286839
1675,US-CA-XSD-SDC-0626,SDC-0626,{13A6519F-80EB-4974-889C-19E5D327B1F8},18848.154723619976721,18413717.120293520390987
1676,US-CA-XSD-SDC-0693,SDC-0693,{79A93DF6-E861-4B36-A614-A689F6D8C485},21051.205935013993439,18430682.234548278152943
1677,US-CA-XSD-SDC-0644,SDC-0644,{AFA593B2-E401-437E-B725-ABB8408F985A},18647.445385574024840,12094420.495123606175184
1678,US-CA-XSD-SDC-0657,SDC-0657,{229B360C-41EB-41D5-BFE5-3029DEA666D5},16172.518792926535752,10055299.835304552689195
1679,US-CA-XSD-SDC-0631,SDC-0631,{EA5C9613-0D78-4FDB-9D64-85FFC5A78733},15718.638955600976260,9836445.015176493674517
1680,US-CA-XSD-SDC-0645,SDC-0645,{B921AEC6-96E3-43A1-855B-4B1A660DCAA4},28764.630485828525707,20852037.532541494816542
1681,US-CA-XSD-SDC-0672,SDC-0672,{C4FE4A4C-1843-4D1B-A31C-D01B4D91D257},38659.669709091336699,52627152.247730866074562
1682,US-CA-XSD-SDC-0664,SDC-0664,{589D9235-BB05-4039-822F-1ED0CD973E92},54763.553894557830063,56640722.122686892747879
1683,US-CA-XSD-SDC-0662,SDC-0662,{11589CCE-6995-4129-AA8C-D10874F0A51F},16100.712905690665139,7090624.059741470031440
1684,US-CA-XSD-SDC-0642,SDC-0642,{BF899530-DAF2-48E5-AA4D-2536761496B1},4973.970898974822376,1376123.550311606144533
1685,US-CA-XSD-SDC-2283,SDC-2283,{3384277C-19BD-41CF-A438-4F7FF7D51894},4171.227465500755898,781792.565594739513472
1686,US-CA-XSD-SDC-0639,SDC-0639,{82F212D8-9DC5-4BB7-A2EA-6C3A98311123},37098.604930190711457,42318015.875303752720356
1687,US-CA-XSD-SDC-0679,SDC-0679,{94EA3724-C7CD-40B4-B06A-03E0964A9BF7},53859.178495329186262,54681120.172692432999611
1688,US-CA-XSD-SDC-0649,SDC-0649,{094E2DE4-A7FC-4836-A8D2-1409BBF796E8},28822.627170854710130,36596061.893296368420124
1689,US-CA-XSD-SDC-0658,SDC-0658,{2A33917A-E1FF-498D-AB30-8D56699C0383},13267.793192486347834,5497807.253071932122111
1690,US-CA-XSD-SDC-0670,SDC-0670,{66F7E0F7-1DBC-4C5D-8151-29C9B1196C26},43237.637285105018236,53199816.579325951635838
1691,US-CA-XSD-SDC-0625,SDC-0625,{7D52DD04-DA35-4479-9B18-6BB38C04F20F},19788.308830619371292,18316412.031450726091862
1692,US-CA-XSD-SDC-0344,SDC-0344,{58B95FA1-FCF9-42C9-932F-CB3AEDE5EA53},28452.702926515394211,35260795.718711748719215
1693,US-CA-XSD-SDC-0612,SDC-0612,{D67F09C6-4E4A-4473-9DCF-FA137B38DD0F},57332.549406735910452,96298417.931829556822777
1694,US-CA-XSD-SDC-0489,SDC-0489,{F9EC9B9C-E867-476B-AADB-4A3571391CAF},4709.629159289615018,1282435.997968314914033
1695,US-CA-XSD-SDC-0607,SDC-0607,{D2474D2C-CC68-4C9D-87B7-82B39F09247C},46718.517664932442131,46657576.264014154672623
1696,US-CA-XSD-SDC-0614,SDC-0614,{7093BEED-3688-4A5B-BB25-05C0F8F88D22},83877.219632291977177,240094295.093210190534592
1697,US-CA-XSD-SDC-0698,SDC-0698,{89A44F33-C0EA-4ECE-931F-941D84D52053},22451.507729956898402,27252997.953912880271673
1698,US-CA-XSD-SDC-0620,SDC-0620,{5366BA08-6AA3-49D7-AA20-3481FC510CC1},64333.704244894848671,177495653.758269190788269
1699,US-CA-XSD-SDC-0617,SDC-0617,{4ACAAF22-2689-4806-A5A0-9ED5716CCB10},87275.469845370840630,221059018.142962574958801
1700,US-CA-XSD-SDC-0618,SDC-0618,{399A2AE3-AF31-46A2-9E06-F020B00956C5},109201.075086335869855,259168589.127133190631866
1701,US-CA-XSD-SDC-0624,SDC-0624,{87202ADB-476B-4896-83CC-CE910798BF8C},21523.715260306347773,21337864.602527234703302
1702,US-CA-XSD-SDC-0635,SDC-0635,{74A90493-6C93-4203-8E6E-C591C5131553},34026.540339123144804,29147983.931896701455116
1703,US-CA-XSD-SDC-0654,SDC-0654,{CE6DB205-B6FE-4F99-8478-EBE3B1F799E3},21355.948850023331033,14162832.679377252236009
1704,US-CA-XSD-SDC-2506,SDC-2506,{C22A9CC4-6494-4AB8-84C8-FDEED0A0EACE},13288.572553063782834,10922014.186344359070063
1705,US-CA-XSD-SDC-1173,SDC-1173,{2AB7B22F-CFA8-46ED-9A3C-2737F1C2A364},34354.352551415948255,65211848.136325061321259
1706,US-CA-XSD-SDC-1457,SDC-1457,{60120663-DF50-41AE-AAF7-F9776CA218A5},13809.663025760570235,7937942.566133988089859
1707,US-CA-XSD-SDC-2171,SDC-2171,{E1604AC1-6BEC-4B56-8499-A49943B60F18},24729.398001900997770,37414145.455407224595547
1708,US-CA-XSD-SDC-2177,SDC-2177,{706691CB-6077-48F9-9694-D085F41CD9D4},37921.244831653108122,60157926.723905727267265
1709,US-CA-XSD-SDC-0817,SDC-0817,{A6106855-B3C7-47AC-AEEF-D6C759498E53},22562.322536071875220,25874499.951131984591484
1710,US-CA-XSD-SDC-0899,SDC-0899,{21F828CB-71AB-4D98-B43F-CEDB5E3ED56C},32604.462526232942764,48230479.523033514618874
